filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,img_id,present_ramp,missing_ramp,obstacle,surface_prob,no_sidewalk,null,sv_image_x,sv_image_y
8462_315.jpg,42086,{},3,2,"{""name"":""point"",""cx"":327,""cy"":376}","{""Surface Problem"":""1""}",8462,False,False,False,True,False,False,327,376
8475_45.jpg,73571,{},4,0,"{""name"":""point"",""cx"":21,""cy"":445}","{""Surface Problem"":""1""}",8475,False,False,False,True,False,False,21,445
8475_45.jpg,73571,{},4,1,"{""name"":""point"",""cx"":468,""cy"":378}","{""Obstacle"":""2""}",8475,False,False,True,False,False,False,468,378
8475_45.jpg,73571,{},4,2,"{""name"":""point"",""cx"":250,""cy"":452}","{""Surface Problem"":""1""}",8475,False,False,False,True,False,False,250,452
8475_45.jpg,73571,{},4,3,"{""name"":""point"",""cx"":96,""cy"":538}","{""Present Curb Ramp"":""2""}",8475,True,False,False,False,False,False,96,538
8475_135.jpg,60658,{},2,0,"{""name"":""point"",""cx"":577,""cy"":476}","{""Present Curb Ramp"":""2""}",8475,True,False,False,False,False,False,577,476
8475_135.jpg,60658,{},2,1,"{""name"":""point"",""cx"":224,""cy"":366}","{""Obstacle"":""1""}",8475,False,False,True,False,False,False,224,366
8475_315.jpg,52977,{},2,0,"{""name"":""point"",""cx"":574,""cy"":495}","{""Missing Curb Ramp"":""2""}",8475,False,True,False,False,False,False,574,495
8475_315.jpg,52977,{},2,1,"{""name"":""point"",""cx"":231,""cy"":387}","{""Missing Curb Ramp"":""3""}",8475,False,True,False,False,False,False,231,387
8483_45.jpg,47111,{},2,0,"{""name"":""point"",""cx"":313,""cy"":384}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,313,384
8483_45.jpg,47111,{},2,1,"{""name"":""point"",""cx"":259,""cy"":382}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,259,382
8483_135.jpg,50461,{},2,0,"{""name"":""point"",""cx"":161,""cy"":411}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,161,411
8483_135.jpg,50461,{},2,1,"{""name"":""point"",""cx"":260,""cy"":407}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,260,407
8483_225.jpg,49412,{},3,0,"{""name"":""point"",""cx"":333,""cy"":420}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,333,420
8483_225.jpg,49412,{},3,1,"{""name"":""point"",""cx"":409,""cy"":420}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,409,420
8483_225.jpg,49412,{},3,2,"{""name"":""point"",""cx"":206,""cy"":365}","{""Occlusion"":""1""}",8483,False,False,False,False,False,False,206,365
8483_315.jpg,48909,{},2,0,"{""name"":""point"",""cx"":377,""cy"":388}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,377,388
8483_315.jpg,48909,{},2,1,"{""name"":""point"",""cx"":436,""cy"":389}","{""Present Curb Ramp"":""1""}",8483,True,False,False,False,False,False,436,389
8589_45.jpg,79674,{},2,0,"{""name"":""point"",""cx"":368,""cy"":456}","{""Present Curb Ramp"":""1""}",8589,True,False,False,False,False,False,368,456
8589_45.jpg,79674,{},2,1,"{""name"":""point"",""cx"":544,""cy"":474}","{""Missing Curb Ramp"":""2""}",8589,False,True,False,False,False,False,544,474
8589_135.jpg,66178,{},1,0,"{""name"":""point"",""cx"":382,""cy"":390}","{""Present Curb Ramp"":""2""}",8589,True,False,False,False,False,False,382,390
8589_225.jpg,69749,{},2,0,"{""name"":""point"",""cx"":229,""cy"":427}","{""Present Curb Ramp"":""1""}",8589,True,False,False,False,False,False,229,427
8589_225.jpg,69749,{},2,1,"{""name"":""point"",""cx"":345,""cy"":432}","{""Missing Curb Ramp"":""2""}",8589,False,True,False,False,False,False,345,432
8589_315.jpg,84838,{},1,0,"{""name"":""point"",""cx"":343,""cy"":429}","{""Present Curb Ramp"":""2""}",8589,True,False,False,False,False,False,343,429
8780_45.jpg,67613,{},2,0,"{""name"":""point"",""cx"":267,""cy"":438}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,267,438
8780_45.jpg,67613,{},2,1,"{""name"":""point"",""cx"":413,""cy"":440}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,413,440
8780_135.jpg,54028,{},2,0,"{""name"":""point"",""cx"":300,""cy"":405}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,300,405
8780_135.jpg,54028,{},2,1,"{""name"":""point"",""cx"":401,""cy"":409}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,401,409
8780_225.jpg,52188,{},2,0,"{""name"":""point"",""cx"":279,""cy"":406}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,279,406
8780_225.jpg,52188,{},2,1,"{""name"":""point"",""cx"":372,""cy"":402}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,372,402
8780_315.jpg,58861,{},2,0,"{""name"":""point"",""cx"":175,""cy"":425}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,175,425
8780_315.jpg,58861,{},2,1,"{""name"":""point"",""cx"":287,""cy"":426}","{""Present Curb Ramp"":""1""}",8780,True,False,False,False,False,False,287,426
8787_45.jpg,52431,{},4,0,"{""name"":""point"",""cx"":314,""cy"":442}","{""Present Curb Ramp"":""1""}",8787,True,False,False,False,False,False,314,442
8787_45.jpg,52431,{},4,1,"{""name"":""point"",""cx"":362,""cy"":407}","{""Surface Problem"":""1""}",8787,False,False,False,True,False,False,362,407
8787_45.jpg,52431,{},4,2,"{""name"":""point"",""cx"":393,""cy"":400}","{""Surface Problem"":""1""}",8787,False,False,False,True,False,False,393,400
8787_45.jpg,52431,{},4,3,"{""name"":""point"",""cx"":481,""cy"":366}","{""Obstacle"":""1""}",8787,False,False,True,False,False,False,481,366
8787_135.jpg,53060,{},1,0,"{""name"":""point"",""cx"":365,""cy"":428}","{""Present Curb Ramp"":""1""}",8787,True,False,False,False,False,False,365,428
8787_225.jpg,48797,{},1,0,"{""name"":""point"",""cx"":314,""cy"":427}","{""Present Curb Ramp"":""1""}",8787,True,False,False,False,False,False,314,427
8787_315.jpg,62104,{},1,0,"{""name"":""point"",""cx"":296,""cy"":431}","{""Present Curb Ramp"":""1""}",8787,True,False,False,False,False,False,296,431
8791_45.jpg,71766,{},1,0,"{""name"":""point"",""cx"":357,""cy"":418}","{""Missing Curb Ramp"":""1""}",8791,False,True,False,False,False,False,357,418
8791_135.jpg,70919,{},2,0,"{""name"":""point"",""cx"":290,""cy"":390}","{""Present Curb Ramp"":""1""}",8791,True,False,False,False,False,False,290,390
8791_135.jpg,70919,{},2,1,"{""name"":""point"",""cx"":333,""cy"":390}","{""Missing Curb Ramp"":""2""}",8791,False,True,False,False,False,False,333,390
8791_225.jpg,60110,{},2,0,"{""name"":""point"",""cx"":304,""cy"":420}","{""Present Curb Ramp"":""1""}",8791,True,False,False,False,False,False,304,420
8791_225.jpg,60110,{},2,1,"{""name"":""point"",""cx"":165,""cy"":427}","{""Missing Curb Ramp"":""2""}",8791,False,True,False,False,False,False,165,427
8791_315.jpg,83186,{},4,0,"{""name"":""point"",""cx"":258,""cy"":444}","{""Present Curb Ramp"":""1""}",8791,True,False,False,False,False,False,258,444
8791_315.jpg,83186,{},4,1,"{""name"":""point"",""cx"":420,""cy"":453}","{""Missing Curb Ramp"":""2""}",8791,False,True,False,False,False,False,420,453
8791_315.jpg,83186,{},4,2,"{""name"":""point"",""cx"":349,""cy"":424}","{""Surface Problem"":""1""}",8791,False,False,False,True,False,False,349,424
8791_315.jpg,83186,{},4,3,"{""name"":""point"",""cx"":397,""cy"":430}","{""Surface Problem"":""1""}",8791,False,False,False,True,False,False,397,430
8853_45.jpg,91699,{},1,0,"{""name"":""point"",""cx"":455,""cy"":431}","{""Present Curb Ramp"":""1""}",8853,True,False,False,False,False,False,455,431
8853_135.jpg,50861,{},1,0,"{""name"":""point"",""cx"":373,""cy"":403}","{""Present Curb Ramp"":""2""}",8853,True,False,False,False,False,False,373,403
8853_225.jpg,56763,{},1,0,"{""name"":""point"",""cx"":244,""cy"":410}","{""Present Curb Ramp"":""2""}",8853,True,False,False,False,False,False,244,410
8897_315.jpg,57589,{},2,0,"{""name"":""point"",""cx"":139,""cy"":495}","{""Present Curb Ramp"":""2""}",8897,True,False,False,False,False,False,139,495
8897_315.jpg,57589,{},2,1,"{""name"":""point"",""cx"":455,""cy"":392}","{""Present Curb Ramp"":""2""}",8897,True,False,False,False,False,False,455,392
9006_225.jpg,57617,{},1,0,"{""name"":""point"",""cx"":239,""cy"":433}","{""Present Curb Ramp"":""1""}",9006,True,False,False,False,False,False,239,433
9006_315.jpg,49804,{},3,0,"{""name"":""point"",""cx"":389,""cy"":417}","{""Present Curb Ramp"":""2""}",9006,True,False,False,False,False,False,389,417
9006_315.jpg,49804,{},3,1,"{""name"":""point"",""cx"":340,""cy"":406}","{""Obstacle"":""1""}",9006,False,False,True,False,False,False,340,406
9006_315.jpg,49804,{},3,2,"{""name"":""point"",""cx"":470,""cy"":390}","{""Obstacle"":""1""}",9006,False,False,True,False,False,False,470,390
9052_45.jpg,40375,{},1,0,"{""name"":""point"",""cx"":416,""cy"":443}","{""Present Curb Ramp"":""2""}",9052,True,False,False,False,False,False,416,443
9052_135.jpg,44066,{},2,0,"{""name"":""point"",""cx"":348,""cy"":406}","{""Present Curb Ramp"":""2""}",9052,True,False,False,False,False,False,348,406
9052_135.jpg,44066,{},2,1,"{""name"":""point"",""cx"":538,""cy"":345}","{""Obstacle"":""1""}",9052,False,False,True,False,False,False,538,345
9052_315.jpg,45160,{},1,0,"{""name"":""point"",""cx"":276,""cy"":400}","{""Obstacle"":""2""}",9052,False,False,True,False,False,False,276,400
9127_225.jpg,58279,{},1,0,"{""name"":""point"",""cx"":602,""cy"":411}","{""Present Curb Ramp"":""1""}",9127,True,False,False,False,False,False,602,411
10708_45.jpg,64559,{},1,0,"{""name"":""point"",""cx"":90,""cy"":453}","{""Surface Problem"":""1""}",10708,False,False,False,True,False,False,90,453
10708_135.jpg,70723,{},1,0,"{""name"":""point"",""cx"":205,""cy"":418}","{""Present Curb Ramp"":""2""}",10708,True,False,False,False,False,False,205,418
10708_225.jpg,77897,{},2,0,"{""name"":""point"",""cx"":168,""cy"":477}","{""Present Curb Ramp"":""2""}",10708,True,False,False,False,False,False,168,477
10708_225.jpg,77897,{},2,1,"{""name"":""point"",""cx"":243,""cy"":434}","{""Surface Problem"":""1""}",10708,False,False,False,True,False,False,243,434
10708_315.jpg,69119,{},2,0,"{""name"":""point"",""cx"":623,""cy"":457}","{""Surface Problem"":""1""}",10708,False,False,False,True,False,False,623,457
10708_315.jpg,69119,{},2,1,"{""name"":""point"",""cx"":533,""cy"":439}","{""Surface Problem"":""1""}",10708,False,False,False,True,False,False,533,439
11206_45.jpg,77549,{},1,0,"{""name"":""point"",""cx"":266,""cy"":427}","{""Present Curb Ramp"":""2""}",11206,True,False,False,False,False,False,266,427
11206_135.jpg,80948,{},1,0,"{""name"":""point"",""cx"":260,""cy"":463}","{""Present Curb Ramp"":""2""}",11206,True,False,False,False,False,False,260,463
11206_225.jpg,84906,{},1,0,"{""name"":""point"",""cx"":408,""cy"":424}","{""Present Curb Ramp"":""2""}",11206,True,False,False,False,False,False,408,424
11206_315.jpg,82252,{},1,0,"{""name"":""point"",""cx"":319,""cy"":414}","{""Present Curb Ramp"":""2""}",11206,True,False,False,False,False,False,319,414
12248_45.jpg,82833,{},1,0,"{""name"":""point"",""cx"":398,""cy"":418}","{""Present Curb Ramp"":""2""}",12248,True,False,False,False,False,False,398,418
12248_135.jpg,69152,{},1,0,"{""name"":""point"",""cx"":283,""cy"":406}","{""Present Curb Ramp"":""2""}",12248,True,False,False,False,False,False,283,406
12248_225.jpg,89037,{},1,0,"{""name"":""point"",""cx"":200,""cy"":459}","{""Present Curb Ramp"":""2""}",12248,True,False,False,False,False,False,200,459
12248_315.jpg,77253,{},1,0,"{""name"":""point"",""cx"":394,""cy"":468}","{""Present Curb Ramp"":""2""}",12248,True,False,False,False,False,False,394,468
12251_135.jpg,43032,{},1,0,"{""name"":""point"",""cx"":486,""cy"":478}","{""Missing Curb Ramp"":""3""}",12251,False,True,False,False,False,False,486,478
12251_225.jpg,46631,{},4,0,"{""name"":""point"",""cx"":77,""cy"":467}","{""Surface Problem"":""1""}",12251,False,False,False,True,False,False,77,467
12251_225.jpg,46631,{},4,1,"{""name"":""point"",""cx"":148,""cy"":427}","{""Surface Problem"":""1""}",12251,False,False,False,True,False,False,148,427
12251_225.jpg,46631,{},4,2,"{""name"":""point"",""cx"":115,""cy"":397}","{""Present Curb Ramp"":""1""}",12251,True,False,False,False,False,False,115,397
12251_225.jpg,46631,{},4,3,"{""name"":""point"",""cx"":111,""cy"":368}","{""Present Curb Ramp"":""1""}",12251,True,False,False,False,False,False,111,368
12251_315.jpg,88237,{},4,0,"{""name"":""point"",""cx"":509,""cy"":507}","{""No Sidewalk"":""1""}",12251,False,False,False,False,True,False,509,507
12251_315.jpg,88237,{},4,1,"{""name"":""point"",""cx"":624,""cy"":529}","{""No Sidewalk"":""1""}",12251,False,False,False,False,True,False,624,529
12251_315.jpg,88237,{},4,2,"{""name"":""point"",""cx"":423,""cy"":461}","{""Surface Problem"":""4""}",12251,False,False,False,True,False,False,423,461
12251_315.jpg,88237,{},4,3,"{""name"":""point"",""cx"":128,""cy"":426}","{""No Sidewalk"":""1""}",12251,False,False,False,False,True,False,128,426
13513_45.jpg,60552,{},1,0,"{""name"":""point"",""cx"":445,""cy"":414}","{""Present Curb Ramp"":""2""}",13513,True,False,False,False,False,False,445,414
13513_135.jpg,46537,{},1,0,"{""name"":""point"",""cx"":247,""cy"":420}","{""Present Curb Ramp"":""2""}",13513,True,False,False,False,False,False,247,420
13513_315.jpg,72516,{},1,0,"{""name"":""point"",""cx"":429,""cy"":454}","{""Present Curb Ramp"":""1""}",13513,True,False,False,False,False,False,429,454
13638_135.jpg,59789,{},1,0,"{""name"":""point"",""cx"":217,""cy"":610}","{""Present Curb Ramp"":""2""}",13638,True,False,False,False,False,False,217,610
13638_225.jpg,45393,{},2,0,"{""name"":""point"",""cx"":195,""cy"":368}","{""Obstacle"":""1""}",13638,False,False,True,False,False,False,195,368
13638_225.jpg,45393,{},2,1,"{""name"":""point"",""cx"":114,""cy"":453}","{""Surface Problem"":""1""}",13638,False,False,False,True,False,False,114,453
13641_45.jpg,69146,{},3,0,"{""name"":""point"",""cx"":542,""cy"":436}","{""Present Curb Ramp"":""1""}",13641,True,False,False,False,False,False,542,436
13641_45.jpg,69146,{},3,1,"{""name"":""point"",""cx"":472,""cy"":393}","{""Present Curb Ramp"":""1""}",13641,True,False,False,False,False,False,472,393
13641_45.jpg,69146,{},3,2,"{""name"":""point"",""cx"":98,""cy"":376}","{""Present Curb Ramp"":""1""}",13641,True,False,False,False,False,False,98,376
13641_315.jpg,61466,{},2,0,"{""name"":""point"",""cx"":118,""cy"":478}","{""Present Curb Ramp"":""1""}",13641,True,False,False,False,False,False,118,478
13641_315.jpg,61466,{},2,1,"{""name"":""point"",""cx"":121,""cy"":474}","{""Occlusion"":""1""}",13641,False,False,False,False,False,False,121,474
13755_45.jpg,42473,{},2,0,"{""name"":""point"",""cx"":468,""cy"":454}","{""Present Curb Ramp"":""2""}",13755,True,False,False,False,False,False,468,454
13755_45.jpg,42473,{},2,1,"{""name"":""point"",""cx"":395,""cy"":440}","{""Surface Problem"":""2""}",13755,False,False,False,True,False,False,395,440
13755_135.jpg,40552,{},1,0,"{""name"":""point"",""cx"":230,""cy"":414}","{""Present Curb Ramp"":""2""}",13755,True,False,False,False,False,False,230,414
13806_45.jpg,60668,{},5,0,"{""name"":""point"",""cx"":267,""cy"":421}","{""Present Curb Ramp"":""2""}",13806,True,False,False,False,False,False,267,421
13806_45.jpg,60668,{},5,1,"{""name"":""point"",""cx"":204,""cy"":405}","{""Surface Problem"":""2""}",13806,False,False,False,True,False,False,204,405
13806_45.jpg,60668,{},5,2,"{""name"":""point"",""cx"":372,""cy"":392}","{""Surface Problem"":""1""}",13806,False,False,False,True,False,False,372,392
13806_45.jpg,60668,{},5,3,"{""name"":""point"",""cx"":48,""cy"":374}","{""Surface Problem"":""1""}",13806,False,False,False,True,False,False,48,374
13806_45.jpg,60668,{},5,4,"{""name"":""point"",""cx"":405,""cy"":388}","{""Surface Problem"":""1""}",13806,False,False,False,True,False,False,405,388
13806_135.jpg,63395,{},2,0,"{""name"":""point"",""cx"":184,""cy"":438}","{""Present Curb Ramp"":""2""}",13806,True,False,False,False,False,False,184,438
13806_135.jpg,63395,{},2,1,"{""name"":""point"",""cx"":317,""cy"":402}","{""Obstacle"":""1""}",13806,False,False,True,False,False,False,317,402
13806_315.jpg,59600,{},1,0,"{""name"":""point"",""cx"":241,""cy"":397}","{""Present Curb Ramp"":""1""}",13806,True,False,False,False,False,False,241,397
14073_45.jpg,50717,{},2,0,"{""name"":""point"",""cx"":310,""cy"":405}","{""Present Curb Ramp"":""2""}",14073,True,False,False,False,False,False,310,405
14073_45.jpg,50717,{},2,1,"{""name"":""point"",""cx"":240,""cy"":402}","{""Obstacle"":""1""}",14073,False,False,True,False,False,False,240,402
14073_135.jpg,43774,{},1,0,"{""name"":""point"",""cx"":169,""cy"":396}","{""Present Curb Ramp"":""1""}",14073,True,False,False,False,False,False,169,396
14073_225.jpg,60127,{},1,0,"{""name"":""point"",""cx"":342,""cy"":459}","{""Present Curb Ramp"":""2""}",14073,True,False,False,False,False,False,342,459
14073_315.jpg,53104,{},1,0,"{""name"":""point"",""cx"":263,""cy"":391}","{""Present Curb Ramp"":""2""}",14073,True,False,False,False,False,False,263,391
15216_45.jpg,43095,{},3,0,"{""name"":""point"",""cx"":85,""cy"":600}","{""Present Curb Ramp"":""1""}",15216,True,False,False,False,False,False,85,600
15216_45.jpg,43095,{},3,1,"{""name"":""point"",""cx"":148,""cy"":431}","{""Present Curb Ramp"":""1""}",15216,True,False,False,False,False,False,148,431
15216_45.jpg,43095,{},3,2,"{""name"":""point"",""cx"":198,""cy"":363}","{""Present Curb Ramp"":""1""}",15216,True,False,False,False,False,False,198,363
15216_135.jpg,61537,{},1,0,"{""name"":""point"",""cx"":517,""cy"":476}","{""Present Curb Ramp"":""1""}",15216,True,False,False,False,False,False,517,476
15976_45.jpg,37017,{},1,0,"{""name"":""point"",""cx"":357,""cy"":391}","{""Present Curb Ramp"":""1""}",15976,True,False,False,False,False,False,357,391
15976_315.jpg,37115,{},2,0,"{""name"":""point"",""cx"":368,""cy"":400}","{""Present Curb Ramp"":""1""}",15976,True,False,False,False,False,False,368,400
15976_315.jpg,37115,{},2,1,"{""name"":""point"",""cx"":304,""cy"":396}","{""No Sidewalk"":""1""}",15976,False,False,False,False,True,False,304,396
16931_225.jpg,84533,{},2,0,"{""name"":""point"",""cx"":154,""cy"":463}","{""Present Curb Ramp"":""1""}",16931,True,False,False,False,False,False,154,463
16931_225.jpg,84533,{},2,1,"{""name"":""point"",""cx"":266,""cy"":533}","{""Missing Curb Ramp"":""2""}",16931,False,True,False,False,False,False,266,533
16981_225.jpg,55152,{},1,0,"{""name"":""point"",""cx"":37,""cy"":413}","{""Present Curb Ramp"":""1""}",16981,True,False,False,False,False,False,37,413
17005_45.jpg,48590,{},1,0,"{""name"":""point"",""cx"":355,""cy"":395}","{""Present Curb Ramp"":""2""}",17005,True,False,False,False,False,False,355,395
17005_225.jpg,49963,{},1,0,"{""name"":""point"",""cx"":134,""cy"":405}","{""Present Curb Ramp"":""2""}",17005,True,False,False,False,False,False,134,405
17005_315.jpg,47918,{},2,0,"{""name"":""point"",""cx"":542,""cy"":454}","{""Present Curb Ramp"":""2""}",17005,True,False,False,False,False,False,542,454
